play,shooter,goalie,shooterTeamScore,goalieTeamScore,shooterHomeAway,period,time,x,y,shotType,manAdvantageDiff
SHOT,8477505,8467950,1,0,home,3,2573,60.0,0.0,Tip-In,1
SHOT,8476981,8467950,1,0,home,3,2578,62.0,40.0,Wrist Shot,1
SHOT,8479320,8476914,0,1,away,3,2623,46.0,-23.0,Slap Shot,-1
SHOT,8478488,8476914,0,1,away,3,2688,49.0,-32.0,Snap Shot,-1
SHOT,8480801,8476914,0,1,away,3,2857,38.0,-34.0,Wrist Shot,-1
SHOT,8477495,8467950,1,0,home,3,2878,41.0,-1.0,Slap Shot,1
SHOT,8479400,8467950,1,0,home,3,2909,76.0,7.0,Wrist Shot,1
SHOT,8477015,8476914,0,1,away,3,2985,73.0,2.0,Snap Shot,-2
SHOT,8478400,8476914,0,1,away,3,3111,37.0,-5.0,Snap Shot,-1
SHOT,8476419,8476914,0,1,away,3,3410,80.0,29.0,Wrist Shot,-1
SHOT,8474589,8476914,0,1,away,3,3575,58.0,-29.0,Snap Shot,-1
SHOT,8478400,8476914,0,1,away,3,3579,37.0,0.0,Slap Shot,-1
SHOT,8477407,8476914,0,1,away,3,3586,70.0,2.0,Slap Shot,-1
SHOT,8476480,8471774,0,0,away,1,121,47.0,28.0,Wrist Shot,0
SHOT,8477407,8471774,0,0,away,1,181,88.0,34.0,Snap Shot,0
SHOT,8476856,8475195,0,0,home,1,212,28.0,28.0,Slap Shot,0
SHOT,8470600,8475195,0,0,home,1,241,54.0,-37.0,Wrist Shot,0
