goalie,period,x,y,shotType,target,goalProb
8480382,2,73.0,29.0,Wrist Shot,0,0.042
8480382,2,36.0,-17.0,Deflected,0,0.026
8480382,2,54.0,-9.0,Wrist Shot,0,0.062
8470860,2,53.0,35.0,Wrist Shot,0,0.026
8480382,2,34.0,0.0,Slap Shot,0,0.033
8470860,2,37.0,25.0,Wrist Shot,0,0.021
8470860,2,73.0,-31.0,Wrist Shot,0,0.044
8480382,2,73.0,-31.0,Wrist Shot,0,0.068
8480382,2,6.0,27.0,Wrist Shot,0,0.02
8480382,2,53.0,26.0,Wrist Shot,0,0.033
8470860,2,54.0,-27.0,Wrist Shot,0,0.025
8470860,2,77.0,0.0,Backhand,0,0.165
8470860,2,53.0,21.0,Wrist Shot,0,0.044
8480382,2,75.0,-1.0,Tip-In,0,0.186
8470860,2,67.0,0.0,Tip-In,0,0.133
8480382,2,77.0,4.0,Wrist Shot,1,0.165
8480382,2,4.0,12.0,Wrist Shot,0,0.02
8480382,2,67.0,14.0,Snap Shot,0,0.134
8480382,3,75.0,-33.0,Wrist Shot,0,0.044
8480382,3,79.0,1.0,Wrist Shot,0,0.221
8480382,3,41.0,-26.0,Wrist Shot,0,0.042
8480382,3,53.0,0.0,Wrist Shot,0,0.079
8480382,3,2.0,-40.0,Wrist Shot,0,0.016
8470860,3,69.0,-28.0,Backhand,0,0.051
8480382,3,58.0,25.0,Slap Shot,0,0.059
8470860,3,78.0,10.0,Wrist Shot,0,0.171
8470860,3,37.0,17.0,Wrist Shot,0,0.025
8480382,3,75.0,9.0,Wrist Shot,0,0.139
8470860,3,37.0,-2.0,Wrist Shot,1,0.04
8480382,3,30.0,25.0,Wrist Shot,0,0.018
8470860,3,71.0,-5.0,Wrist Shot,0,0.13
8470860,3,41.0,-5.0,Wrist Shot,0,0.028
8470860,3,36.0,-31.0,Wrist Shot,0,0.02
8470860,3,73.0,-4.0,Wrist Shot,0,0.14
8470860,3,58.0,-27.0,Slap Shot,0,0.062
8480382,3,65.0,18.0,Wrist Shot,0,0.091
8478048,1,78.0,0.0,Backhand,0,0.167
8475215,1,46.0,-23.0,Wrist Shot,0,0.025
8475215,1,72.0,10.0,Wrist Shot,1,0.129
8475215,1,54.0,22.0,Wrist Shot,0,0.068
8475215,1,53.0,-23.0,Wrist Shot,0,0.062
8475215,1,46.0,-14.0,Wrist Shot,0,0.041
8478048,1,83.0,7.0,Wrist Shot,0,0.177
8475215,1,77.0,23.0,Wrist Shot,0,0.08
8478048,1,36.0,15.0,Wrist Shot,0,0.024
8475215,1,43.0,-19.0,Wrist Shot,0,0.037
8478048,1,58.0,9.0,Wrist Shot,0,0.076
8475215,1,45.0,-35.0,Slap Shot,0,0.04
8475215,1,82.0,13.0,Wrist Shot,0,0.142
8478048,1,65.0,-17.0,Wrist Shot,0,0.073
8478048,1,67.0,19.0,Wrist Shot,0,0.078
8478048,1,56.0,-21.0,Wrist Shot,0,0.04
8475215,1,54.0,-24.0,Wrist Shot,0,0.062
8475215,1,82.0,-2.0,Wrist Shot,0,0.235
8478048,1,34.0,-26.0,Slap Shot,0,0.027
8478048,1,57.0,20.0,Slap Shot,0,0.08
8478048,1,37.0,4.0,Slap Shot,0,0.038
8478048,1,58.0,31.0,Wrist Shot,0,0.029
8478048,1,80.0,5.0,Wrist Shot,0,0.178
8475215,1,78.0,1.0,Wrist Shot,0,0.229
8478048,2,40.0,-28.0,Slap Shot,0,0.027
8475215,2,71.0,13.0,Wrist Shot,0,0.155
8478048,2,59.0,-15.0,Wrist Shot,0,0.064
8478048,2,88.0,-9.0,Wrist Shot,0,0.099
8475215,2,68.0,13.0,Wrist Shot,0,0.135
8475215,2,38.0,-5.0,Wrist Shot,0,0.039
8478048,2,81.0,-18.0,Slap Shot,1,0.474
8478048,2,42.0,15.0,Slap Shot,0,0.039
8478048,2,40.0,23.0,Wrist Shot,0,0.025
8478048,2,79.0,20.0,Wrist Shot,0,0.075
8475215,2,63.0,-35.0,Wrist Shot,0,0.04
8475215,2,61.0,-26.0,Slap Shot,0,0.088
8478048,2,78.0,9.0,Snap Shot,0,0.199
8478048,2,87.0,-7.0,Wrap-around,0,0.069
8478048,2,87.0,-7.0,Wrist Shot,0,0.131
8475215,2,62.0,-2.0,Wrist Shot,0,0.115
8475215,2,74.0,9.0,Wrist Shot,0,0.161
8478048,2,72.0,12.0,Snap Shot,0,0.161
8478048,2,81.0,-2.0,Wrist Shot,0,0.196
8478048,2,49.0,2.0,Wrist Shot,0,0.047
8478048,2,77.0,-5.0,Tip-In,0,0.142
8478048,2,77.0,6.0,Tip-In,0,0.361
8478048,2,76.0,-8.0,Tip-In,0,0.146
8475215,2,72.0,-5.0,Backhand,0,0.162
8475215,2,35.0,-14.0,Wrist Shot,0,0.034
8475215,2,75.0,-15.0,Wrist Shot,0,0.126
8478048,3,68.0,-22.0,Snap Shot,0,0.077
8475215,3,78.0,-1.0,Wrist Shot,1,0.193
8475215,3,78.0,2.0,Backhand,0,0.195
8475215,3,46.0,-31.0,Wrist Shot,0,0.04
8475215,3,40.0,-33.0,Wrist Shot,0,0.029
8475215,3,60.0,24.0,Wrist Shot,0,0.06
8475215,3,73.0,-11.0,Wrist Shot,1,0.139
8475215,3,41.0,-33.0,Wrist Shot,0,0.029
8478048,3,73.0,-32.0,Wrist Shot,0,0.039
8478048,3,77.0,0.0,Backhand,1,0.438
8475215,3,14.0,-15.0,Slap Shot,0,0.04
8475215,3,83.0,23.0,Wrist Shot,0,0.072
8475215,3,70.0,-2.0,Wrist Shot,0,0.172
8475215,3,77.0,-3.0,Backhand,1,0.195
8478048,3,34.0,30.0,Slap Shot,0,0.021
8475215,3,65.0,-4.0,Slap Shot,1,0.193
8478048,3,76.0,-16.0,Tip-In,0,0.079
8478048,3,73.0,3.0,Snap Shot,1,0.213
8475215,3,27.0,-15.0,Wrist Shot,0,0.028
8475215,3,63.0,-14.0,Wrist Shot,0,0.107
8475215,3,83.0,-7.0,Tip-In,1,0.235
8475215,3,69.0,-5.0,Wrist Shot,0,0.161
8478048,3,72.0,-5.0,Wrist Shot,0,0.122
8475215,3,42.0,-28.0,Slap Shot,0,0.044
8478048,3,79.0,-23.0,Wrist Shot,0,0.04
8478048,3,78.0,-29.0,Wrist Shot,0,0.03
8478048,3,74.0,14.0,Wrist Shot,0,0.12
8475215,3,78.0,3.0,Tip-In,0,0.23
8478048,3,70.0,-21.0,Wrist Shot,0,0.076
8478048,3,82.0,-8.0,Wrist Shot,0,0.142
8475215,3,38.0,-28.0,Slap Shot,0,0.048
8478048,1,-62.0,-2.0,Wrist Shot,0,0.02
8478048,1,64.0,-27.0,Snap Shot,0,0.052
8475852,1,84.0,-14.0,Wrist Shot,0,0.081
8475852,1,57.0,-2.0,Backhand,0,0.08
8475852,1,72.0,15.0,Backhand,0,0.117
8478048,1,70.0,8.0,Wrist Shot,0,0.128
8475852,1,32.0,-39.0,Wrist Shot,0,0.018
8475852,1,33.0,-24.0,Snap Shot,0,0.026
8478048,1,76.0,1.0,Tip-In,0,0.165
8475852,1,34.0,-30.0,Snap Shot,0,0.024
8475852,1,35.0,-33.0,Slap Shot,0,0.026
8475852,1,63.0,-6.0,Snap Shot,0,0.096
8478048,1,48.0,20.0,Wrist Shot,0,0.043
8478048,1,79.0,4.0,Backhand,0,0.188
8478048,1,80.0,3.0,Backhand,0,0.216
8478048,1,66.0,-7.0,Snap Shot,0,0.153
8478048,1,68.0,-1.0,Tip-In,0,0.132
8475852,1,82.0,-38.0,Wrist Shot,0,0.024
8478048,1,68.0,24.0,Snap Shot,0,0.073
8475852,1,81.0,3.0,Backhand,1,0.205
8478048,1,65.0,25.0,Snap Shot,0,0.068
8478048,2,45.0,-14.0,Snap Shot,0,0.033
8475852,2,52.0,23.0,Deflected,0,0.049
8478048,2,-69.0,29.0,Wrist Shot,0,0.013
8475852,2,40.0,-34.0,Snap Shot,0,0.035
8475852,2,70.0,8.0,Tip-In,0,0.175
8478048,2,66.0,11.0,Snap Shot,1,0.102
8475852,2,-61.0,-37.0,Wrist Shot,0,0.015
8478048,2,62.0,-28.0,Wrist Shot,0,0.051
8475852,2,81.0,1.0,Tip-In,0,0.205
8475852,2,81.0,-12.0,Wrist Shot,0,0.102
8475852,2,86.0,-7.0,Wrist Shot,0,0.141
8475852,2,82.0,13.0,Deflected,1,0.119
8475852,2,70.0,-21.0,Snap Shot,0,0.094
8475852,2,72.0,5.0,Wrist Shot,0,0.152
8475852,2,85.0,-10.0,Wrist Shot,0,0.092
8478048,2,31.0,-19.0,Slap Shot,0,0.028
8478048,2,64.0,-11.0,Snap Shot,0,0.093
8478048,2,75.0,-18.0,Wrist Shot,0,0.078
8475852,2,71.0,1.0,Tip-In,0,0.139
8475852,2,30.0,-7.0,Snap Shot,0,0.026
8475852,2,49.0,-36.0,Snap Shot,0,0.024
8475852,2,63.0,-10.0,Snap Shot,0,0.102
8475852,2,70.0,-17.0,Wrist Shot,0,0.083
8475852,2,89.0,12.0,Deflected,1,0.144
8475852,2,71.0,-34.0,Snap Shot,0,0.036
8475852,2,29.0,-8.0,Snap Shot,0,0.025
8478048,2,75.0,-2.0,Backhand,0,0.163
8475852,3,66.0,-1.0,Snap Shot,0,0.182
8475852,3,81.0,5.0,Wrist Shot,1,0.226
8478048,3,44.0,-23.0,Snap Shot,0,0.042
8478048,3,69.0,26.0,Slap Shot,0,0.105
8478048,3,75.0,12.0,Snap Shot,0,0.21
8478048,3,82.0,2.0,Deflected,1,0.227
8475852,3,82.0,-6.0,Tip-In,0,0.214
8475852,3,77.0,-15.0,Snap Shot,0,0.171
8475852,3,87.0,-8.0,Wrist Shot,0,0.181
8478048,3,62.0,-5.0,Snap Shot,0,0.095
8478048,3,33.0,15.0,Snap Shot,0,0.03
8475852,3,60.0,-26.0,Snap Shot,0,0.067
8478048,3,79.0,-3.0,Tip-In,0,0.173
8478048,3,35.0,9.0,Snap Shot,0,0.03
8478048,3,37.0,-5.0,Snap Shot,0,0.03
8478048,3,74.0,-1.0,Wrist Shot,0,0.16
8478048,1,81.0,1.0,Wrist Shot,0,0.212
8478048,1,56.0,28.0,Wrist Shot,0,0.031
8478048,1,63.0,6.0,Wrist Shot,0,0.086
8478048,1,50.0,-31.0,Wrist Shot,0,0.022
8478048,1,66.0,16.0,Wrist Shot,0,0.084
8478048,1,74.0,-20.0,Wrist Shot,0,0.068
8478048,1,-77.0,40.0,Wrist Shot,0,0.013
8478048,1,-60.0,7.0,Wrist Shot,0,0.019
8478048,1,84.0,-6.0,Backhand,0,0.173
8478048,1,38.0,-27.0,Wrist Shot,0,0.02
8477180,1,77.0,22.0,Snap Shot,0,0.081
8477180,1,31.0,-35.0,Wrist Shot,0,0.016
8477180,1,80.0,-1.0,Snap Shot,1,0.243
8478048,1,65.0,11.0,Wrist Shot,0,0.086
8478048,1,78.0,0.0,Tip-In,0,0.173
8478048,1,85.0,7.0,Wrist Shot,0,0.161
8478048,1,5.0,-4.0,Tip-In,0,0.022
8478048,1,86.0,4.0,Wrap-around,0,0.13
8478048,1,32.0,-32.0,Wrist Shot,0,0.019
8478048,1,46.0,-27.0,Slap Shot,0,0.032
8478048,1,58.0,27.0,Slap Shot,1,0.051
8478048,1,43.0,25.0,Wrist Shot,0,0.022
8478048,1,76.0,1.0,Wrist Shot,0,0.166
8478048,1,82.0,5.0,Wrist Shot,0,0.204
8478048,1,40.0,-5.0,Wrist Shot,0,0.026
8477180,2,60.0,-27.0,Wrist Shot,0,0.038
8477180,2,-40.0,-31.0,Wrist Shot,0,0.017
8477180,2,61.0,-5.0,Wrist Shot,0,0.082
8478048,2,86.0,16.0,Wrist Shot,0,0.113
8478048,2,84.0,8.0,Backhand,0,0.157
8477180,2,82.0,6.0,Backhand,0,0.178
8478048,2,81.0,-27.0,Wrist Shot,0,0.032
8477180,2,63.0,18.0,Wrist Shot,0,0.081
8478048,2,85.0,7.0,Backhand,0,0.159
8478048,2,30.0,-32.0,Snap Shot,0,0.028
8478048,2,37.0,17.0,Slap Shot,0,0.051
8478048,2,38.0,-11.0,Slap Shot,0,0.053
8478048,2,41.0,1.0,Slap Shot,0,0.064
8477180,2,51.0,-7.0,Wrist Shot,0,0.043
8478048,2,41.0,-10.0,Slap Shot,0,0.054
8478048,2,86.0,7.0,Wrist Shot,1,0.179
8477180,2,87.0,-5.0,Tip-In,0,0.182
8477180,2,60.0,22.0,Wrist Shot,0,0.076
8477180,2,69.0,15.0,Wrist Shot,0,0.132
8477180,2,33.0,-32.0,Wrist Shot,0,0.019
8477180,2,78.0,7.0,Snap Shot,1,0.21
8477180,2,56.0,5.0,Wrist Shot,0,0.076
8477180,2,81.0,6.0,Backhand,0,0.181
8477180,2,67.0,21.0,Slap Shot,0,0.125
8477180,2,67.0,-11.0,Wrist Shot,0,0.096
8477180,2,95.0,11.0,Deflected,0,0.146
8477180,3,80.0,2.0,Wrist Shot,0,0.205
8478048,3,60.0,22.0,Slap Shot,0,0.118
8478048,3,77.0,-26.0,Wrist Shot,0,0.056
8478048,3,32.0,-35.0,Wrist Shot,0,0.018
8478048,3,73.0,-8.0,Snap Shot,0,0.185
8478048,3,34.0,37.0,Wrist Shot,0,0.016
8477180,3,15.0,22.0,Slap Shot,0,0.028
8478048,3,72.0,25.0,Wrist Shot,0,0.058
8477180,3,69.0,-15.0,Wrist Shot,0,0.091
8477180,3,80.0,29.0,Snap Shot,0,0.036
8477180,3,85.0,7.0,Slap Shot,0,0.224
8477180,3,85.0,2.0,Slap Shot,1,0.405
8478048,3,69.0,34.0,Wrist Shot,0,0.027
8478048,3,38.0,-18.0,Slap Shot,0,0.035
8477180,3,85.0,31.0,Wrist Shot,0,0.03
8477180,3,39.0,22.0,Wrist Shot,0,0.027
8477180,3,80.0,6.0,Backhand,0,0.159
8477180,3,51.0,-22.0,Wrist Shot,0,0.039
8478048,3,41.0,15.0,Slap Shot,0,0.039
8477180,3,78.0,4.0,Tip-In,0,0.174
8478048,3,64.0,11.0,Wrist Shot,0,0.085
8478048,3,79.0,-22.0,Wrist Shot,0,0.045
8477180,3,10.0,2.0,Backhand,0,0.023
8477180,3,84.0,5.0,Tip-In,0,0.202
8478048,3,76.0,-31.0,Backhand,0,0.044
8478048,3,86.0,-8.0,Wrist Shot,0,0.147
8477180,3,74.0,21.0,Snap Shot,0,0.096
8478048,3,83.0,26.0,Snap Shot,0,0.047
8479394,1,53.0,-29.0,Wrist Shot,0,0.032
8479394,1,8.0,10.0,Backhand,0,0.021
8479394,1,77.0,15.0,Snap Shot,0,0.174
8470645,1,-93.0,14.0,Wrist Shot,0,0.019
8470645,1,45.0,-38.0,Wrist Shot,0,0.019
8470645,1,64.0,-22.0,Wrist Shot,1,0.075
8470645,1,50.0,-15.0,Wrist Shot,0,0.042
8479394,1,54.0,-11.0,Wrist Shot,1,0.054
8479394,1,80.0,37.0,Wrist Shot,0,0.026
8470645,1,35.0,-37.0,Slap Shot,0,0.025
8470645,1,60.0,-35.0,Wrist Shot,0,0.021
8479394,1,86.0,-7.0,Wrist Shot,0,0.135
8470645,1,47.0,36.0,Wrist Shot,0,0.017
8470645,1,51.0,14.0,Wrist Shot,0,0.047
8470645,1,31.0,21.0,Slap Shot,0,0.03
8479394,1,71.0,15.0,Wrist Shot,0,0.101
8470645,1,54.0,39.0,Wrist Shot,0,0.018
8479394,1,51.0,-3.0,Wrist Shot,0,0.047
8470645,1,51.0,-36.0,Wrist Shot,0,0.02
8470645,1,88.0,6.0,Wrap-around,0,0.089
8479394,1,59.0,4.0,Wrist Shot,0,0.081
8479394,1,84.0,-1.0,Wrist Shot,0,0.264
8470645,1,82.0,6.0,Backhand,0,0.186
8479394,1,70.0,-1.0,Wrist Shot,0,0.18
8470645,2,64.0,4.0,Wrist Shot,0,0.103
8470645,2,51.0,6.0,Wrist Shot,0,0.052
8470645,2,36.0,34.0,Wrist Shot,0,0.016
8479394,2,45.0,40.0,Wrist Shot,0,0.017
8479394,2,58.0,26.0,Slap Shot,0,0.057
8479394,2,86.0,-35.0,Snap Shot,0,0.048
8470645,2,49.0,-18.0,Wrist Shot,0,0.057
8470645,2,73.0,20.0,Wrist Shot,1,0.112
8470645,2,59.0,15.0,Wrist Shot,0,0.072
8470645,2,64.0,17.0,Wrist Shot,0,0.08
8470645,2,83.0,-2.0,Tip-In,0,0.279
8470645,2,86.0,-10.0,Backhand,0,0.092
8470645,2,42.0,16.0,Wrist Shot,0,0.027
8470645,2,59.0,-28.0,Wrist Shot,0,0.038
8470645,2,71.0,6.0,Backhand,0,0.131
8470645,2,76.0,16.0,Wrist Shot,0,0.134
8479394,2,61.0,-17.0,Wrist Shot,0,0.07
8479394,2,82.0,-2.0,Snap Shot,0,0.246
8479394,2,79.0,-2.0,Wrist Shot,0,0.17
8470645,2,73.0,16.0,Backhand,1,0.132
8470645,2,68.0,1.0,Backhand,0,0.132
8470645,2,50.0,35.0,Wrist Shot,0,0.018
8479394,2,73.0,-9.0,Snap Shot,1,0.179
8470645,3,88.0,5.0,Wrist Shot,0,0.237
8470645,3,83.0,7.0,Wrap-around,0,0.1
8470645,3,56.0,-17.0,Snap Shot,0,0.064
8479394,3,84.0,-10.0,Backhand,0,0.104
8479394,3,66.0,-38.0,Wrist Shot,0,0.021
8479394,3,19.0,16.0,Wrist Shot,0,0.02
8470645,3,5.0,-40.0,Tip-In,0,0.017
8479394,3,37.0,-32.0,Wrist Shot,0,0.02
8479394,3,65.0,20.0,Wrist Shot,0,0.08
8479394,3,58.0,36.0,Wrist Shot,0,0.019
8470645,3,88.0,-5.0,Wrap-around,1,0.072
8479394,3,38.0,-37.0,Slap Shot,0,0.026
8470645,3,59.0,20.0,Slap Shot,0,0.104
8479394,3,73.0,15.0,Wrist Shot,0,0.118
8470645,3,62.0,-9.0,Wrist Shot,0,0.081
8470645,3,77.0,-2.0,Wrist Shot,0,0.175
8470645,3,85.0,-6.0,Snap Shot,0,0.186
8470645,3,67.0,-18.0,Wrist Shot,0,0.078
8479394,3,4.0,-20.0,Wrist Shot,0,0.023
8479394,3,51.0,-28.0,Wrist Shot,1,0.028
8479394,3,26.0,-15.0,Wrist Shot,0,0.021
8479394,3,48.0,-35.0,Wrist Shot,0,0.022
8479394,3,67.0,38.0,Wrist Shot,0,0.028
8479394,1,57.0,25.0,Snap Shot,0,0.047
8474593,1,41.0,-4.0,Snap Shot,0,0.034
8474593,1,40.0,-15.0,Wrist Shot,0,0.024
8474593,1,41.0,30.0,Wrist Shot,0,0.017
8479394,1,79.0,3.0,Deflected,0,0.177
8479394,1,81.0,-6.0,Snap Shot,1,0.227
8474593,1,80.0,11.0,Snap Shot,0,0.228
8479394,1,68.0,-14.0,Wrist Shot,0,0.091
8474593,1,89.0,-9.0,Wrap-around,0,0.054
8479394,1,79.0,-8.0,Backhand,0,0.153
8474593,1,84.0,-11.0,Snap Shot,0,0.138
8474593,1,4.0,-8.0,Snap Shot,0,0.023
8479394,1,-27.0,-26.0,Snap Shot,0,0.02
8479394,2,84.0,-7.0,Snap Shot,0,0.186
8474593,2,-33.0,-26.0,Slap Shot,0,0.034
8474593,2,83.0,1.0,Deflected,0,0.251
8474593,2,73.0,3.0,Deflected,0,0.164
8474593,2,64.0,-20.0,Snap Shot,1,0.082
8479394,2,86.0,-6.0,Deflected,1,0.167
8479394,2,75.0,15.0,Deflected,0,0.127
8479394,2,9.0,-41.0,Wrist Shot,0,0.016
8474593,2,80.0,4.0,Snap Shot,0,0.242
8474593,2,81.0,12.0,Deflected,0,0.124
8479394,2,3.0,38.0,Deflected,0,0.015
8474593,2,52.0,-23.0,Slap Shot,0,0.09
8474593,2,39.0,30.0,Snap Shot,0,0.02
8474593,2,61.0,-23.0,Snap Shot,0,0.061
8474593,2,43.0,22.0,Wrist Shot,0,0.027
8479394,2,86.0,-30.0,Snap Shot,0,0.034
8479394,2,67.0,5.0,Snap Shot,0,0.152
8474593,3,44.0,-31.0,Wrist Shot,0,0.021
8474593,3,81.0,27.0,Snap Shot,0,0.037
8474593,3,71.0,10.0,Deflected,0,0.128
8474593,3,41.0,16.0,Snap Shot,0,0.038
8474593,3,31.0,-23.0,Wrist Shot,0,0.02
8474593,3,82.0,22.0,Snap Shot,0,0.075
8474593,3,82.0,-24.0,Slap Shot,0,0.086
8474593,3,1.0,33.0,Wrist Shot,0,0.014
8479394,3,58.0,-37.0,Snap Shot,0,0.025
8474593,3,81.0,3.0,Snap Shot,0,0.244
8479394,3,63.0,2.0,Snap Shot,0,0.1
8474593,3,58.0,-27.0,Wrist Shot,0,0.055
8474593,3,30.0,-28.0,Slap Shot,0,0.024
8479394,3,36.0,-38.0,Slap Shot,0,0.025
8474593,3,74.0,12.0,Snap Shot,1,0.21
8474593,3,79.0,4.0,Deflected,0,0.2
8479394,3,77.0,-20.0,Backhand,0,0.06
8479394,3,85.0,4.0,Backhand,0,0.222
8474593,3,55.0,6.0,Snap Shot,0,0.096
8479394,3,6.0,-9.0,Snap Shot,0,0.025
8474593,4,-73.0,-36.0,Snap Shot,0,0.02
8479394,4,78.0,-22.0,Snap Shot,0,0.063
8479394,4,66.0,-20.0,Snap Shot,0,0.109
8479394,4,50.0,-38.0,Snap Shot,0,0.029
8479394,4,66.0,5.0,Snap Shot,0,0.15
8479394,4,40.0,11.0,Slap Shot,0,0.043
8470880,1,42.0,13.0,Slap Shot,0,0.039
8479496,1,1.0,4.0,Wrist Shot,0,0.02
8470880,1,73.0,15.0,Wrist Shot,1,0.122
8479496,1,35.0,26.0,Wrist Shot,0,0.019
8470880,1,78.0,-4.0,Backhand,0,0.201
8470880,1,45.0,34.0,Wrist Shot,0,0.017
8470880,1,-55.0,-38.0,Wrist Shot,0,0.016
8470880,1,17.0,-41.0,Snap Shot,0,0.018
8479496,1,79.0,9.0,Deflected,0,0.151
8470880,1,-43.0,-28.0,Wrist Shot,0,0.016
8479496,1,48.0,18.0,Tip-In,0,0.052
8470880,1,22.0,-35.0,Wrist Shot,0,0.015
8479496,1,63.0,28.0,Wrist Shot,0,0.031
8479496,1,35.0,-11.0,Slap Shot,0,0.049
8479496,1,80.0,1.0,Tip-In,0,0.223
8479496,1,63.0,-19.0,Wrist Shot,0,0.098
8470880,1,69.0,26.0,Wrist Shot,0,0.047
8470880,1,68.0,16.0,Backhand,0,0.087
8470880,1,45.0,25.0,Wrist Shot,0,0.034
8479496,1,-38.0,20.0,Wrist Shot,0,0.019
8470880,1,43.0,1.0,Slap Shot,0,0.067
8479496,1,81.0,-15.0,Snap Shot,0,0.096
8470880,1,79.0,-11.0,Wrist Shot,0,0.131
8479496,2,71.0,-11.0,Wrist Shot,0,0.106
8470880,2,44.0,38.0,Wrist Shot,0,0.017
8470880,2,48.0,24.0,Slap Shot,0,0.037
8479496,2,61.0,-9.0,Wrist Shot,0,0.079
8479496,2,74.0,-3.0,Wrist Shot,0,0.164
8470880,2,79.0,24.0,Wrist Shot,0,0.04
8470880,2,2.0,-19.0,Wrist Shot,0,0.019
8470880,2,61.0,-30.0,Snap Shot,0,0.043
8479496,2,47.0,38.0,Wrist Shot,0,0.017
8470880,2,76.0,33.0,Slap Shot,0,0.078
8479496,2,93.0,-12.0,Wrist Shot,0,0.086
8470880,2,43.0,5.0,Wrist Shot,1,0.125
8470880,2,90.0,-5.0,Wrist Shot,0,0.152
8470880,2,27.0,-41.0,Wrist Shot,0,0.016
8470880,2,29.0,-37.0,Wrist Shot,0,0.016
8470880,2,44.0,35.0,Wrist Shot,0,0.017
8470880,2,92.0,19.0,Wrist Shot,0,0.079
8470880,2,40.0,-25.0,Slap Shot,0,0.032
8479496,2,70.0,17.0,Wrist Shot,0,0.087
8470880,3,76.0,-39.0,Snap Shot,0,0.032
8470880,3,59.0,6.0,Slap Shot,0,0.127
8470880,3,48.0,-11.0,Wrist Shot,0,0.044
8470880,3,76.0,-29.0,Wrist Shot,0,0.052
8470880,3,90.0,6.0,Wrap-around,0,0.089
8479496,3,66.0,0.0,Slap Shot,1,0.163
8479496,3,27.0,32.0,Slap Shot,0,0.019
8470880,3,37.0,40.0,Slap Shot,0,0.021
8470880,3,72.0,18.0,Snap Shot,0,0.117
8470880,3,47.0,5.0,Wrist Shot,0,0.047
8470880,3,54.0,1.0,Wrist Shot,0,0.072
8479496,3,39.0,30.0,Snap Shot,0,0.021
8479496,3,33.0,40.0,Wrist Shot,0,0.016
8479496,3,85.0,3.0,Backhand,0,0.302
8470880,3,34.0,-31.0,Slap Shot,0,0.028
8470880,3,20.0,39.0,Wrist Shot,0,0.014
8479496,3,85.0,5.0,Tip-In,0,0.255
8479394,1,71.0,-15.0,Slap Shot,1,0.165
8479394,1,-28.0,30.0,Wrist Shot,0,0.014
8479394,1,69.0,13.0,Wrist Shot,0,0.101
8475156,1,85.0,13.0,Wrist Shot,0,0.133
8475156,1,83.0,-13.0,Wrist Shot,0,0.104
8475156,1,42.0,3.0,Snap Shot,0,0.051
8475156,1,52.0,-8.0,Slap Shot,0,0.102
8475156,1,36.0,2.0,Slap Shot,0,0.055
8479394,1,35.0,24.0,Slap Shot,0,0.029
8475156,1,60.0,18.0,Snap Shot,0,0.117
8475156,1,78.0,-15.0,Snap Shot,1,0.117
8479394,1,67.0,21.0,Snap Shot,0,0.092
8479394,1,55.0,-16.0,Snap Shot,0,0.054
8475156,1,82.0,-5.0,Wrap-around,0,0.105
8475156,1,81.0,7.0,Wrist Shot,0,0.162
8479394,1,66.0,9.0,Snap Shot,1,0.146
8475156,1,65.0,-33.0,Snap Shot,0,0.036
8479394,1,79.0,-16.0,Snap Shot,0,0.119
8475156,1,15.0,1.0,Wrist Shot,0,0.02
8475156,1,39.0,28.0,Wrist Shot,0,0.017
8475156,1,73.0,-33.0,Backhand,0,0.037
8475156,1,82.0,-4.0,Wrist Shot,0,0.195
8475156,1,81.0,-2.0,Wrist Shot,0,0.205
8475156,1,81.0,0.0,Wrist Shot,0,0.205
8475156,2,70.0,13.0,Snap Shot,0,0.133
8475156,2,59.0,0.0,Snap Shot,0,0.095
8475156,2,79.0,-29.0,Backhand,0,0.044
8475156,2,76.0,2.0,Wrist Shot,0,0.165
8479394,2,76.0,-17.0,Snap Shot,0,0.109
8475156,2,33.0,34.0,Deflected,0,0.017
8475156,2,59.0,37.0,Wrist Shot,0,0.019
8479394,2,64.0,24.0,Snap Shot,0,0.071
8475156,2,57.0,3.0,Slap Shot,0,0.114
8475156,2,48.0,-33.0,Snap Shot,0,0.024
8479394,2,76.0,7.0,Snap Shot,1,0.209
8479394,2,59.0,7.0,Snap Shot,0,0.093
8479394,2,40.0,-1.0,Slap Shot,0,0.058
8479394,2,58.0,-11.0,Snap Shot,1,0.119
8470880,2,65.0,-7.0,Snap Shot,0,0.185
8470880,2,77.0,9.0,Wrist Shot,0,0.177
8470880,2,77.0,-5.0,Wrist Shot,0,0.179
8470880,2,81.0,-7.0,Backhand,1,0.224
8475156,2,64.0,-16.0,Snap Shot,0,0.095
8475156,2,38.0,-25.0,Snap Shot,0,0.027
8475156,2,83.0,-7.0,Snap Shot,0,0.385
8475156,3,65.0,18.0,Wrist Shot,0,0.082
8475156,3,74.0,-2.0,Wrist Shot,0,0.163
8475156,3,42.0,1.0,Slap Shot,0,0.065
8475156,3,70.0,-22.0,Snap Shot,0,0.105
8475156,3,34.0,-27.0,Snap Shot,0,0.035
8475156,3,77.0,-4.0,Wrist Shot,0,0.173
8475156,3,76.0,3.0,Tip-In,0,0.163
8470880,3,70.0,-20.0,Snap Shot,0,0.086
8470880,3,36.0,19.0,Slap Shot,1,0.035
8475156,3,79.0,7.0,Wrist Shot,0,0.272
8475156,3,60.0,-28.0,Snap Shot,0,0.043
8475156,3,79.0,-4.0,Tip-In,0,0.181
8475156,3,65.0,5.0,Snap Shot,0,0.201
